customer_id,customer_unique_id,customer_zip_code_prefix,customer_city,customer_state,status
d31dbd02ac052d662285f678f8994326,45b1948a7554a397cc42c2ea55c54ab6,18207,itapetininga,SP,Non Active
96da9f18e66524255a703a198fb0ead4,49e891f1efde9152bcbab02bd9424ca6,95930,cruzeiro do sul,RS,Non Active
53e96590c4711bbae7412fa6e2118a07,5cc13c3e728a97378afed206b86ec124,6365,carapicuiba,SP,Non Active
07a2a7e0f63fd8cb757ed77d4245623c,79af1bbf230a2630487975aa5d7d6220,37660,paraisopolis,MG,Non Active
d894f02e84fea96e3008412ccaa861d5,eebfe57d9a10601a67fb9a1c351f90ed,13083,campinas,SP,Non Active
760088b273f0f37945a9fa6ff4955f33,d6ebcda6a24c1e7ae8cbdff4cf00f11a,23097,rio de janeiro,RJ,Non Active
34bfe52ce4ea3ad4ded0b42df62035a1,3bb529fade25d622ab0ad7b654744f6a,91570,porto alegre,RS,Non Active
7fd75cde37763056447d7af53a56fe96,33e79e15e9937ba1bc8f61eedae9e7f0,13875,sao joao da boa vista,SP,Non Active
15c523e088107f017c3b74f5874a0f43,8177a205834047ab1d259c3e783b8402,29126,vila velha,ES,Non Active
314222754b66db2d977b14ecc4ee2756,507bd1aec5cf7244d6f0f61a0cd4136e,6856,itapecerica da serra,SP,Non Active
00efb24cd00f8eda8e85e3c3e0f2eb66,927e342e5416289ef96f6097d6494235,13212,jundiai,SP,Non Active
54e217beb4b07ffdebc14c428e3f240d,1a431b876dce84b93132c2f8bf2701a0,17047,bauru,SP,Non Active
a9815cf96d3f5d66843244290d03488a,ea92d6a7fb13cf8c2d2849639fa3df1c,24210,niteroi,RJ,Non Active
bdf1861e7bc387ae207eaf08463576b5,6ef157b9dbeb8f79b07a06de1cfeae4e,35053,governador valadares,MG,Non Active
2acc0aa04c8ea6b0378fdb3928cd819a,1373d2b0045db67c3488eea86b55d09a,12090,taubate,SP,Non Active
a829af0c8a5e125dafae1be7a814f72f,751920d667ce98fcbc28cc75463d8f35,72241,brasilia,DF,Non Active
c96771504b0c9d89ad8da161e0e3d092,04c55667b44fae5f50ed71d40c633d09,12092,taubate,SP,Non Active
0101e1c05e39f58731e21081f3ea410a,c773ba7864061bda66e16cb2aeb7d8ac,26277,nova iguacu,RJ,Non Active
8762d94c493b70216cd453ea2320234e,3158fc4f60ca92412de397461b64cee3,13175,sumare,SP,Non Active
f114414231ebd557e92bf1cd7c4f94c8,730429260d582e3fb07a6a36ec45a1e3,22710,rio de janeiro,RJ,Non Active
fe756f52f769ec6db51cb6900bc4ffff,76473f9d8524dc37fa64ee59ba7835e1,70278,brasilia,DF,Non Active
56993e1faa560e969e0ba199573545f6,a01bba36c189d1da1a4ad875bf587a35,15400,olimpia,SP,Non Active
f81114079f5dbe4fd576d9f5a0c243fc,88713cb3f8b6c29c4984f303b460f4a7,13416,piracicaba,SP,Non Active
2f5d425fd3094d84a0a7d9fb14412279,1b93bce517b6d17c42f20da04f077bf5,4890,sao paulo,SP,Non Active
f2c2929ca63895910ff61424f0bc86f6,c09ad1f436009e3ef04db880abc5055f,89540,santa cecilia,SC,Non Active
c4c369211d1aaab90c8e097f6939dda2,24aa3d9034dd158d598b5fbb388f9bb3,2363,sao paulo,SP,Non Active
a38b8d3c68acd8a16eac71cd0bcc2369,59405cf7b0df0390bffe556bdf8f48ff,78550,sinop,MT,Non Active
4da2c9c807e40ef2c7c78cca34ffa0f3,d8748691ef75ce7aec171f86ce13c4c5,30710,belo horizonte,MG,Non Active
3b5cb25012ce1400dbf62ed0995e1c14,1b2ca7e6f04df407b81492b44aef46eb,4754,sao paulo,SP,Non Active
80c1c4476652026dbed170c2892f13e2,4e2c7fa3b3f51a3350a74b9705edb4cd,89218,joinville,SC,Non Active
f53cc300a641fb6dc726846bed631067,301b27e33e3332ed3e07cce70d197d5a,66060,belem,PA,Non Active
b936b2777040ab52822e140e4f2d4773,6eb453dca2505def092eb261e3a3d8d0,7950,francisco morato,SP,Non Active
f23784c27d0cc3a0067680936968951a,035e7cd88b7450fd33efeca817081a53,3090,sao paulo,SP,Non Active
6399526f1057f40e8454d9614e16d77a,f483ce4e87afdc082b44a89f6eb0fefe,8530,ferraz de vasconcelos,SP,Non Active
a59e93192ada42b56c5be8eb74891193,f741e181e378a05c47198365df23c363,8051,sao paulo,SP,Non Active
8fa9f17f7cc7af41d068b9b3f8df51e8,5105b52fa696cbca4cd3ddade05149fd,35365,abre campo,MG,Non Active
dacbd51de638539d7336ad7b85a46cba,3b05dd546557d202fbbe3c502fa3c009,12242,sao jose dos campos,SP,Non Active
434c715a38dc04eda3d438177d1dd98e,23c536b39a65168e3e34354b80b4ecf2,45200,jequie,BA,Non Active
d12dca16ecd5d626b790f6d85f7c20b2,1ee3cbb6a137faf4788a3fef268e3eae,25060,duque de caxias,RJ,Non Active
d60841504f6631c17720d8e2943a3c29,1a7a10a2b250ade50a90d9e442343a72,85990,terra roxa,PR,Non Active
b69900109b655d75785e8e233495b472,5ace05247b6926d3e595ac4de6620b1d,22640,rio de janeiro,RJ,Non Active
3f0bb4c1fae52dfe92ff27372d2b0d67,2ac999f37d6814a5130678ef81da9b06,18550,boituva,SP,Non Active
cbdf66401d733d5f09fb411e49fde831,2cc3f28ae82755ceae97e33b87a4909e,25930,mage,RJ,Non Active
921e7175793c295e163d9bd7c8b1c1ee,270e89284af9c8a19bbb7d4665b51417,89730,alto bela vista,SC,Non Active
f5b95afe13a02072a08a98ec842ce6c9,0fddbc4a6e9e51528bdca1af8ff155ed,5784,sao paulo,SP,Non Active
df20748206e4b865b2f14a5eabbfcf34,a33e0969408919ba06779f497ead93ec,7025,guarulhos,SP,Non Active
bda600d3d9e162b86da0fba1b1311fef,32bb84e755e579f65d6a67509ecee2ee,79500,paranaiba,MS,Non Active
a66d945b437e7e8dab012f6172a5beb3,c90ae099730477670c18582c8b45550d,1321,sao paulo,SP,Non Active
b2c3de242c970c6ab08788a5527d0170,caed32f02c126f439d47e249ded527de,22711,rio de janeiro,RJ,Non Active
32cc7238a20f3b4c366326d46fffdf63,5d057e00d960110bdcce188419f9c536,24460,sao goncalo,RJ,Non Active
e745e8122599d453a0b96fbf6047a476,ef3e32f1b8658891add797672f995cc5,31980,belo horizonte,MG,Non Active
62e7477e75e542243ee62a0ba73f410f,aa75afb965e89078d8681fe33aaaeded,12940,atibaia,SP,Non Active
1fd1e40209824b4d0782d64047b915fb,aadb3c9ba93f015a634f0af9a4a6292f,29780,sao gabriel da palha,ES,Non Active
e4021257f141caca88c5cc080773eda3,a5d802afa1d094ec8861e4a911c328e5,4738,sao paulo,SP,Non Active
c3e4fa41a85a5253d97c36b9977e11ac,f38e1ff8ae0bc1839bc426a244532c69,3980,sao paulo,SP,Non Active
866945c325644a98b1356b2b50663c05,d7c46dd9b81066e7f37c294108188c8b,80630,curitiba,PR,Non Active
0fa12cb295663a40f53876e73aa7c460,d05c44a138277ad325d915c6b7ccbcdf,5344,sao paulo,SP,Non Active
2c572703cc177e9d9aeaeda37ee126a4,37199c7a9917cfe96ac736d221e3f5f1,1318,sao paulo,SP,Non Active
4ac77c067bc945692624809372bd4ff7,ae74c314b9c383e5d7bcd99d54ffbc71,14093,ribeirao preto,SP,Non Active
c758396a502648cb2e77ef06e0807a00,a176378c7ad0b4cb3561692f234cecca,30380,belo horizonte,MG,Non Active
57d3dcf9e155e9e027ccfe489f872324,672657455cce38b8fbf3f0c71b1f5f0c,6150,osasco,SP,Non Active
b0232f62bd310b605fc9ba834860ce2c,1350e2fa0415f0c50796bde8c33325a2,4608,sao paulo,SP,Non Active
138e4116bf4fa0d77b5fd7fbb4900a7d,1d7b4e04043c87bc899a0b4c7f4ba23b,4020,sao paulo,SP,Non Active
9e5336e351aa9e91f0be9f38f189d097,e09cb1f5fa66176de2bba83e6a74de84,41620,salvador,BA,Non Active
956b08173d0a9611b85f9ec0034944e1,169d2f3ffb434dff9ed03f1395b112b2,1529,sao paulo,SP,Non Active
aa1e003c69c80cdf08ae8225270769b3,a49c7d6d1beaa359c40e7fae01b10b89,13490,cordeiropolis,SP,Non Active
70dadbeed0be77f34405407a8f5b1024,0df7cb24e2043aed322e088e15b45275,28998,saquarema,RJ,Non Active
39865f54242cf5fe00117ec8a775f98d,703f65d139324043f2724154caa49c5c,49025,aracaju,SE,Non Active
bf4786deca0a046ee35f4ce5c1514c89,28ee5763a4f242f4c32dbf0d22398ceb,27541,resende,RJ,Non Active
d688c4f6c5a3cbf5d750cfffc6197da9,fe19cddc4dc6f64d8d1733e854bbd9cb,12970,piracaia,SP,Non Active
8059f4ffe7ad8b008c7180d4ef488528,f55f5b958b01f7040f6f42c0abaca6f4,75903,rio verde,GO,Non Active
02e9b79160de108ec112581e2e4eeed4,55e0e853d6dfa404a0d8b1f4d817e94b,24130,niteroi,RJ,Non Active
158af3ad0742719d373724b762396918,e96373fff9632d363f5d96e6f169ef33,99960,charrua,RS,Non Active
b279a1d441c73c1974d7a63618855aa0,3977f83a14549e6265bcded84e92ee80,21210,rio de janeiro,RJ,Non Active
b2099fe288a182de6bc01a69b3975e8a,e53fbafae7d17fec8e21129a37dc4f27,14780,barretos,SP,Non Active
21f377bcfd473f018492b826540d36ef,a9635dae6e36a36a2985b4d083986219,4537,sao paulo,SP,Non Active
e016de14d2abd37825c4c485cd780b74,e7bb82dae3998954497289418e677dc2,97300,sao gabriel,RS,Non Active
88337e7259fff920f8bb11448c9ee2cd,2f774604b1d18f77ddd477c67bfc2240,90040,porto alegre,RS,Non Active
e924482b6903522795771e672721f5d2,ab4a2b8d2a955029eb49579cbb027994,2403,sao paulo,SP,Non Active
f1a65c10185708a874f5f02d1153e003,6a175b1576231d08128660bca2b7ecb6,56304,petrolina,PE,Non Active
0cea363db5a2d424a276ed967b12b062,765f221989ff852ef0101e145946ad2a,1451,sao paulo,SP,Non Active
3f52be0f079cf8ccf2471bce5fc1c7f8,426a9c4b189f4342ea12e7cc9d48a883,22790,rio de janeiro,RJ,Non Active
9af2372a1e49340278e7c1ef8d749f34,8af7ac63b2efbcbd88e5b11505e8098a,78065,cuiaba,MT,Non Active
85c770d9479d48f9130bf6a4eee132ba,1c002c9d89461105a92ddf697a01b165,6826,embu das artes,SP,Non Active
c2aeac174bd1b011b11f03cad2a9179a,e6ccad19d884639f45d790c91e981d53,66095,belem,PA,Non Active
f04c3f6e20a2a4318d97d7cec1d27bbf,8f846b30f8f56368cd1bf4c89efeed74,99990,muliterno,RS,Non Active
159f001ca3b331fd9854b3260cd1cd52,66cb7c51598afa255bcd47a284310f9d,36580,teixeiras,MG,Non Active
da55569eaa5bc38798b9c9fd67eac4fb,d4cb45291bd48dfd94d3856aab38b9ff,13211,jundiai,SP,Non Active
263267862278a76cfe279454cc9c8886,41231c4f7dd28899b2a284c1f523366d,45615,buerarema,BA,Non Active
521896033ed628472193e3adccf722e4,48aa83248476ac4d2b058596436b7680,18085,sorocaba,SP,Non Active
6e9f7d9e943f9c0bdea278d9d7a1c9b9,abfe742e782fb10f5c824fcb849e5cd1,18071,sorocaba,SP,Non Active
c14683c13fb7e9f39e4228f207eb05a8,a28a87da2cbdedcaeef1958a821308ad,21941,rio de janeiro,RJ,Non Active
0340b2de09f18a986fea9f26cc7b2d9c,57668c60f87bc896997917dace48bcac,39730,virginopolis,MG,Non Active
f6295486d5e27c0de0101b3f1b63b6d1,7d08a8005756c215935d45bcc0e9a760,20250,rio de janeiro,RJ,Non Active
fa5aaa6f6abe8e0e15da8752c678b7da,a963d9fa0caa15d435d12b3ae907b1de,52111,recife,PE,Non Active
d7314e9d240737da330e0f83ac4bd257,0902b91d17bd2b9675664f8a4d6565c6,23067,rio de janeiro,RJ,Non Active
84cf1452a953df8b88613e6faab1b40b,b533e550675cfa12227a15e554a33714,49070,aracaju,SE,Non Active
de67b8bed7fa293d54466d66bdaadc62,1af6a4167ec3bd3d41226dd8e0ec063e,9725,sao bernardo do campo,SP,Non Active
8b6d84f739545aebe27a78474fe9ab9d,cc744cdbcc1c3e74f8995202a910cbd9,22080,rio de janeiro,RJ,Non Active
5489b0dfffe293c1007436f4a0b1544c,6624e5feedfd9d66cc59050f3e6825f8,18087,sorocaba,SP,Non Active
e3ecae2c1c7408b84d64573d0f264d78,f1479c7c44f47c368c1a75e0f33d27f1,6160,osasco,SP,Non Active
61a39d14e096f31b0d84c33bf54ace42,b14ef688a7c1a52e7437298085d9d62b,7251,guarulhos,SP,Non Active
0d4ed3c9d48b373888a0eb3fc96b77d9,d61bab1f5fd1ea3304eab39da8b832c3,3962,sao paulo,SP,Non Active
08a01db5764bdab850af621dc71a35bf,1d22874e942b46c8b1d4bcb9af693d69,3308,sao paulo,SP,Non Active
7cf697a12a8a140e56ad9898c4e4decd,0b1a91341f7c5576a9264f9888ef0e63,22765,rio de janeiro,RJ,Non Active
6974faf3955385817f89a280c51c2f46,a05c5ffb03d915a811ca03d5a34ef9fd,8150,sao paulo,SP,Non Active
b102a37db53345d7eb418649b096f8e8,0313291a6f4f16df04dcf819d88c38ef,11600,sao sebastiao,SP,Non Active
9df76debbc42f3b3bcc458fad0f4eed9,7e6c59c62d62fe85ec324e52f79a6005,73035,brasilia,DF,Non Active
3483b2a9e678865616e7d1b69b28dd4c,ff36be26206fffe1eb37afd54c70e18b,13057,campinas,SP,Non Active
45405b626a4056adb9220c5596687269,a93e0e87cb1ca12bc29babd8b4abfea4,13320,salto,SP,Non Active
88d1842f65010040a5a222a756260d64,6799458a73272f25ae39127f1e402dad,21932,rio de janeiro,RJ,Non Active
9c0b479752d281591ff3ae138fe39b57,5ea3241872d1e34589da0c0f8046f196,26220,nova iguacu,RJ,Non Active
e34c642add1c46f0904e95997afac775,ce1fd4ae53af3460683ee1e6dff3e028,74820,goiania,GO,Non Active
17c867817e32d1474241a11bb120d4c4,b42b5cac8edac8235492b22c19b840d2,12228,sao jose dos campos,SP,Non Active
88dc22aad9cf20898eb3780977173dc5,ba1a0b654ccab39f3691fbc1b35c2499,45603,itabuna,BA,Non Active
bdbf80547c6689634a5ce426374c9f72,5d7ebc17bf6d80838b3b42da27e0a5f7,13082,campinas,SP,Non Active
0669f5398348b7260f7f14411736e78f,cef403f888f6bb14ec10e4e02e410893,6874,itapecerica da serra,SP,Non Active
69cf4a24c1d0f920d30e57a9375ec0f7,74d331122a116cb1689a0ee6e646979e,4310,sao paulo,SP,Non Active
2748df3a97f1a8f54195312846fe7917,1c7a472b0cadf146922d61c04276e55c,2977,sao paulo,SP,Non Active
b097036ec194b8151f619fe933161b3e,8ad3de005f848b9841cd3be326af3a7c,76847,extrema,RO,Non Active
ebdc4e9056d3e63849ee02c6bc7c9578,68f0a757dc1e79868b3472dc5685dbf3,64048,teresina,PI,Non Active
077df306cf5b17588bc5bf9a56e0c088,5363812c31bae08d549b36205b76dc87,4549,sao paulo,SP,Non Active
d2c7c004e3bbc345edc9fea32d4d26c3,a76d42be0acadb2f694a870d5e8c6513,30310,belo horizonte,MG,Non Active
7c4b8e956f27bed90b8269e5a04ac6db,52cf485027691709f7b6124df189763e,14010,ribeirao preto,SP,Non Active
666094835d60d986eb87350b31efdcae,a128eb4a87a5195a3a5dfbdc3426c834,89225,joinville,SC,Non Active
d3f8f35f89101277e688d1965dca40b3,1d95e73c33e172b6e663767156b98efb,6786,taboao da serra,SP,Non Active
7838d6b5968151758cabe119640c3fce,3818c39bfebb6ed23089704794eff26d,18120,mairinque,SP,Non Active
64fc1ea0b3ef7d792474f9cce8ddbfb1,fbd9bc53c3eba9807d3e246b2104b2e9,13212,jundiai,SP,Non Active
827d71abb735f7c6fb410a57362826b8,ccbd2c2d5d89150012d242b0a17b8019,14860,barrinha,SP,Non Active
524987dbd2ce54fb339152d74a265232,d5349a131964fd10f901296bd4219e47,69305,boa vista,RR,Non Active
5c4267131706cf9a809cc1a0aac2e80d,ab94410a9090bd3ea139e92d89ca31f8,12081,taubate,SP,Non Active
f4057fb491fa03913c1affbf370cf24f,ee3c2157761847b1ef3bd8965ae443f1,11800,juquia,SP,Non Active
9e4c6b74c3c86a81e59c2c675b52d238,6fe7e2440b26f6b12e12db0afdce1ee1,83800,mandirituba,PR,Non Active
1e09c9e267d988eac6d9bf685aab5870,3b6778eb42c68c53bc4081f48a52ed36,28950,armacao dos buzios,RJ,Non Active
aa41ab7e6243152d3c21ec01446ee1df,38c89b5fb20e1cc1fd098e871ac8a8b1,22790,rio de janeiro,RJ,Non Active
68d081753ad4fe22fc4d410a9eb1ca01,2e0a2166aa23da2472c6a60c4af6f7a6,3573,sao paulo,SP,Non Active
d64eb944d3fef8d269de717e4bc2d56c,d753489f200ed3b03e0466fbb4192bbe,35450,itabirito,MG,Non Active
44cd1a0cef7c3280d33ebc8a30f2e86a,ec60091db1b1606d1dc8969a48cada6c,95180,farroupilha,RS,Non Active
9e3eaa4b238d6102e6e49c919187e222,379044038aa6efadbb71525799832291,7021,guarulhos,SP,Non Active
0123eb191c6ac1d113dd16c4638cba8a,918e31f72426c3202b507286882b7e6a,35560,santo antonio do monte,MG,Non Active
ee446be704f02e18b31a0007ee5c1670,8baf40106768ade624db23a1fd11808e,8161,sao paulo,SP,Non Active
b03efbab821a8ef7b3e6b2a75ec7d74d,5946c7eb7093ad678e3510213f1b6f09,2250,sao paulo,SP,Non Active
d33c3532d272d4378f30c87b5dd83a03,51bd0e3271041bb294410f38f9643446,63122,crato,CE,Non Active
6f9e18a3cff69372da26f5ca639eadb6,903fb9f0bee620622b1bdb4ab77c1ed5,40330,salvador,BA,Non Active
cbe54a9694c81b90f1930a589d1cd7ac,18d51447071afdf65f25d0f3a84444f8,26540,nilopolis,RJ,Non Active
1742f9e84f26bdae2aa80ad287934f5d,37f6687fb2defa58d7190f6c8fa888f2,89240,sao francisco do sul,SC,Non Active
0b82ef8137cfb5f47ebcc41131c03663,334099ce6fb2daf71f1077d6442eb9a5,15105,potirendaba,SP,Non Active
ab2b94cec822788e131f15e0033544cf,5692cd1570356a05121efc3514c7a09e,2542,sao paulo,SP,Non Active
edcf7a40177860129f595fbc4d202a91,e677e3ecf81af42f9bb403785fff0904,23860,mangaratiba,RJ,Non Active
8f4a0213a3f5cdac5078c9f7f6feae08,5bcec02a0c1f9f916eb0e2e4c3c3be5d,5882,sao paulo,SP,Non Active
cf27fa6e72bce3581bafc0fce8261a18,3dc61372072b2ba11ac143e93da218e1,5014,sao paulo,SP,Non Active
1f6ab90ca6cddef4ddaa7b27decc8e49,3c10c8cf497edc42a80f093d69a9a195,35738,prudente de morais,MG,Non Active
8048995a729129dc06cc00ec674bc4fb,672452f682b6cd65d8256f3e527bb93f,7121,guarulhos,SP,Non Active
f9d7fe8e98e56e91c5a8eb448df9e23d,28f8f22d63334f79f35311cebdb4da01,6243,osasco,SP,Non Active
58583807f8901eeed0810e81d58428fa,63fcbecaac621e776121f5ba274f650e,4538,sao paulo,SP,Non Active
5c58d1ea5a893380ecdd96dd6dfd5ec5,2ad9e4ed11e15401527b7e30080ce45f,12243,sao jose dos campos,SP,Non Active
db02c3f004a364b3fe0c9dbe24d808b5,705bf0c75ced06aaf48ce34aed0efe07,61880,itaitinga,CE,Non Active
4032cde8ae95228972fedbfbb48bf6a1,3f637bf3ed71ce82c9dfd9822a6c9f69,22770,rio de janeiro,RJ,Non Active
5153e460d7b2eea2a10a0cf8329dff57,86eaaf41a86108eb85a230dde95caf9a,27475,lidice,RJ,Non Active
b050c06fc1598b88202301da05929d26,c2d9349c52e333e04f6bff0fcc217b8e,22723,rio de janeiro,RJ,Non Active
3071ce9d57b701079af6747a0d89b13b,1427b47a463aa0edd349ca3a0e556729,22755,rio de janeiro,RJ,Non Active
8f1aa577a2f42237862c7631ee8e4a0f,5ace05247b6926d3e595ac4de6620b1d,22640,rio de janeiro,RJ,Non Active
a18c76193a26ef37fd582877922447c7,d092f718af9277b7a9149ed2cbc41585,13327,salto,SP,Non Active
ce57fbcaf7237a39de9782ccea0c86ee,5d3a18969f72078fc333a2af19e8b6f0,12945,atibaia,SP,Non Active
f5fdd55b3554912a678918dac3f16dc5,36cd1438569a7617fba172c014dc48dd,41500,salvador,BA,Non Active
58acc4e2788bf6fc445fddcce9c1db03,5aad27a7b4f74b1c3389d56c74db1057,89300,mafra,SC,Non Active
41b48c909c686ce16083f7912ba43196,46374b8a397978c30de28705c098a9d4,96200,rio grande,RS,Non Active
12e501af448478b1e785e738b6232f5c,4e27f67d353ac71b9c30e3cf7f07c1bc,23075,rio de janeiro,RJ,Non Active
cee2b2ed35e8bd1166ed5a4f0e45ddab,3e4247d5dd8263bc06d82dd727b51dc3,6455,barueri,SP,Non Active
e870e8d56dc34efef1a862fdfb3c1b01,9fb4b40acb1ebf819ac370c91c4ef62c,74393,goiania,GO,Non Active
afb7c64474a22bed93447022809af886,2b48590aa71b8482605b133a3fa65b59,7500,santa isabel,SP,Non Active
455592f20535d77a68a9948e43a43c97,7973bfc0e9bc8409635d98f07a6e5901,11680,ubatuba,SP,Non Active
bf3143805b420affe47047794eae0872,b139fbdcd53f8036eb05d3023fc97580,13390,rio das pedras,SP,Non Active
910f716e941709375465b7d3ff059d4f,f50ca6544a0ed8a52cc964e15cbe9cf9,99700,erechim,RS,Non Active
f1ad650dbf1f18fb1a4b9c8afbb2cf43,c0fd3d81fe37e289640563bfbd4aa880,24900,marica,RJ,Non Active
35c9380e2703e3ccb9115042c7cb40c2,adf36e3db0e3e5d10445060e5d4324b8,8253,sao paulo,SP,Non Active
0a70df00420916bdd44e37bfdcc0d5b5,a24587c47d40ff560266576b543d16d8,13360,capivari,SP,Non Active
d5feeb223000c4c6dfdb7219b681e1d4,e50ea15dcac31a9d71774941d06ca5da,1207,sao paulo,SP,Non Active
e4079117ea0dc8bc27274e34c4796515,78901a5f769ea6acdeaac167cb8b8aae,5212,sao paulo,SP,Non Active
5d3820cc56ad55f3fc4b58c32119e21a,e100de1a9c208e100335e6b948678b4f,13279,valinhos,SP,Non Active
75c822ccf568d44bb0a6066731ef9baf,f0b0eb2ecdbf5fb6b80ff673ebc5062f,74984,aparecida de goiania,GO,Non Active
5844a62772b729f3f92ba756dc9411e5,a4618346ed2c851bde1ab02759ea2e76,7041,guarulhos,SP,Non Active
2f95fc8f86679d432d77e9d0316fac48,101968800abfdd1b81ae25d804eadafb,19300,presidente bernardes,SP,Non Active
d20b7041712591ed7c9f118b95400b0d,8caab5d8742e920b2a013d10cbe37d3b,99500,carazinho,RS,Non Active
3bca6195513d7192d71d05f86496d6d5,42faa104cfd94b3552f4dff8eb28a722,3568,sao paulo,SP,Non Active
643f6ffad3d3b4c0345a279dec9cf5e5,c164009499a153b8100b548003560c2f,6286,osasco,SP,Non Active
925c3bfb7984d673dbd8f1bb68d0f950,12615f4b81dab3cef47fadaff3585279,92325,canoas,RS,Non Active
d0aaa4008275a2e9127dc79e6142367e,b165e09a37a175feb50e3934de005586,71020,brasilia,DF,Non Active
ea8e40b3329968c9a48b9e1928e98017,483b26e1bf0f4797e5512d8849d90835,8579,itaquaquecetuba,SP,Non Active
4dc79a59a3e917f79cae01e6e42814f6,11bcbc642b6c997ad7940955328c7677,8341,sao paulo,SP,Non Active
00f8a4bbb515bfe8f84f9cfa45621250,b2bb87ebda9c0aad99e72716de580b63,98025,cruz alta,RS,Non Active
8b80508ca8fde5f321c72311ff936bb1,4831e521ed6e409038e639c3dbbc79fc,39280,buritizeiro,MG,Non Active
ce11c5da877465175182c9082327755d,80a0fe15e25dd27bcf6f0d95755aada6,68900,macapa,AP,Non Active
7da197a421555f9d5858c2a35ec19f2f,96bb8d8b8f62b4e39e8a95be66117941,88868,nossa senhora de caravaggio,SC,Non Active
afcdda93587653c0d1a7496c2aa34600,355431b9ed50c0b65965e96a19718ca0,23070,rio de janeiro,RJ,Non Active
624d6818e6c15b72bff858f9ba8be4e9,8fd2ec00d1f8ef8518ff15330395991a,21830,rio de janeiro,RJ,Non Active
c14664a33045c6e540862e871ad7a3e4,a9f0c04e4da3ad353bd867df4020acd1,22710,rio de janeiro,RJ,Non Active
5c134dca7df257cb7068eefacd04e00b,ff460daf2964c4cccf8602d6f8dc2fe6,23092,rio de janeiro,RJ,Non Active
9dad7fca5ae0a6a7e9834fd633049424,1efbebfd060752700e4f64aa096396b8,16210,bilac,SP,Non Active
7641b48b8bfb1b7a75fca3244ed99e0d,97e7e847d66ac38ddfcafb4167d10788,19027,presidente prudente,SP,Non Active
60fec73af0d1a1591b8e5b15341d72c7,655d84c19059376150562e413e239e60,55540,palmares,PE,Non Active
691207b664ec61cdc55704a1cfba86f0,52f6da6e684eb6dc2a1654b5a1faff60,41235,salvador,BA,Non Active
18ee349e6fe0fa105ac44232ac1f4d06,78b9dd8b77ff3abe5f5b84bc2b030d1f,11630,ilhabela,SP,Non Active
da1aa56ec12c8b63264ddc800772ce66,e3563c6f1fd46299584ea1393e0cb5b3,55370,sao bento do una,PE,Non Active
919af88e1a7b7b4dddd2a0151a1de826,54d2f3f6efcd39875b4a81b2b8b03641,17057,bauru,SP,Non Active
62713a902fd08c5ef31f5f108e95a168,5f1cb7a6781fb28e6ac9071e8ae0f9a5,19900,ourinhos,SP,Non Active
ddcd29ba4b3448376551d1c303c24fb4,667b01d12293498130b4aa8e81ff7dc0,93804,sapiranga,RS,Non Active
79e6d859cf83e9bf76a07629ca91a49c,565448508b44312e8489ca1bc1f5d09e,30285,belo horizonte,MG,Non Active
969159c8b2884272d6e4ae6b343af005,384b7a59cebf268bbc2f6c9b09e2e274,83430,campina grande do sul,PR,Non Active
90864878aebf8b7456fc25ac866af6ce,073037acc049d2be44730a7e39836046,1302,sao paulo,SP,Non Active
3b4f0692301aa019cceb68556e411f88,fec36733d170d71e390acde47d74c6d6,29043,vitoria,ES,Non Active
ed960019adef94c49b1239970f74b604,b495d807ccbd38ea1be486a826c88008,11421,guaruja,SP,Non Active
5b9d5dfe6b754261741fb68772efed93,c1653f4d5fcfb808bee93bb3e1aa4744,8032,sao paulo,SP,Non Active
6df909eb470e66d52de2332b9edf0b8f,127f86cf5af60d197ab69aced054e10a,17340,barra bonita,SP,Non Active
953f71324f3a770118c88a42363655b2,08f334e84bc7ab7b588cb7fc77dd7f4a,5048,sao paulo,SP,Non Active
79c1ae1c3d1a81c10781ecf7d7ef1720,82af14f8016b232e088146dc208b60af,37502,itajuba,MG,Non Active
aa9ca3127430c2e14db047a199e3d591,95f2b2cbceea5975a3f2327282408348,5016,sao paulo,SP,Non Active
90f65e1539426f18ab1941841d728c72,8ffa5e9fcc3da23113128e94d1c75706,36520,visconde do rio branco,MG,Non Active
b2ba171781b90a99f8256ea5f0d6cfd0,a90a584ee146a7d150651b37c0c635f4,3575,sao paulo,SP,Non Active
fac697cc750bbd1acf6dc02ccfd6adb7,357482c4e5b9b6200cc2b37b8a7b46b9,76980,vilhena,RO,Non Active
3dfd82e8fc35846baa2c0e66da1d9ce1,b2e6e695e5c4bf58f8972e65205c8e1a,98925,doutor mauricio cardoso,RS,Non Active
d3775d8d2c341f2d6d1e52ec4218b607,360f86da5d33b620b9f38bfcf717c89e,55592,nossa senhora do o,PE,Non Active
e0c3bc5ce0836b975d6b2a8ce7bb0e3e,78a159045124eb7601951b917a42034f,89111,gaspar,SC,Non Active
a938c9d9100a63faa355d2286d204d7e,d5a328c92c7a2139b37c14e12e69d0f5,60822,fortaleza,CE,Non Active
a5c8228ef32a5a250903b18c01c5ceb4,c0b767c6ed813d4cf17855081493f885,49009,aracaju,SE,Non Active
8541728bf74c0f7a3277c15c4950a994,236bc753fd717415829966772fd12d58,11673,caraguatatuba,SP,Non Active
63eb182bd6f5c57d2a1320de259bff7a,b280cb12c18322209818778be35fdbae,1318,sao paulo,SP,Non Active
